BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#52'
	and p_type not like 'MEDIUM ANODIZED%'
	and p_size in (9, 32, 39, 8, 27, 46, 14, 48)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#44   | STANDARD PLATED TIN       |      9 |          120
 Brand#12   | STANDARD POLISHED COPPER  |     14 |          100
 Brand#42   | PROMO BURNISHED NICKEL    |     27 |          100
 Brand#11   | SMALL POLISHED BRASS      |     46 |           96
 Brand#23   | PROMO BURNISHED STEEL     |     14 |           96
 Brand#44   | MEDIUM POLISHED TIN       |     46 |           96
 Brand#32   | LARGE POLISHED COPPER     |     14 |           95
 Brand#11   | SMALL BRUSHED STEEL       |      9 |           92
 Brand#13   | LARGE PLATED BRASS        |     48 |           92
 Brand#13   | SMALL BRUSHED COPPER      |     46 |           92
 Brand#22   | ECONOMY ANODIZED TIN      |     46 |           92
 Brand#23   | STANDARD POLISHED BRASS   |      9 |           92
 Brand#25   | MEDIUM BRUSHED STEEL      |     39 |           92
 Brand#25   | STANDARD ANODIZED NICKEL  |     46 |           92
 Brand#31   | STANDARD PLATED COPPER    |     27 |           92
 Brand#32   | ECONOMY ANODIZED BRASS    |      8 |           92
 Brand#32   | LARGE BRUSHED COPPER      |     39 |           92
 Brand#33   | PROMO BURNISHED NICKEL    |      8 |           92
 Brand#35   | LARGE ANODIZED COPPER     |     32 |           92
 Brand#35   | PROMO BURNISHED TIN       |      9 |           92
 Brand#41   | PROMO PLATED TIN          |     32 |           92
 Brand#43   | MEDIUM BRUSHED COPPER     |      9 |           92
 Brand#44   | SMALL BRUSHED NICKEL      |     48 |           92
 Brand#45   | ECONOMY PLATED TIN        |      9 |           92
 Brand#53   | SMALL PLATED BRASS        |      8 |           92
 Brand#55   | SMALL PLATED COPPER       |     39 |           92
 Brand#32   | SMALL PLATED BRASS        |     48 |           91
 Brand#25   | LARGE ANODIZED COPPER     |     48 |           90
 Brand#11   | LARGE PLATED BRASS        |     39 |           88
 Brand#11   | STANDARD BURNISHED COPPER |     14 |           88
 Brand#13   | ECONOMY BRUSHED TIN       |     46 |           88
 Brand#14   | PROMO PLATED BRASS        |     32 |           88
 Brand#15   | STANDARD POLISHED TIN     |     46 |           88
 Brand#21   | STANDARD PLATED COPPER    |     32 |           88
 Brand#22   | ECONOMY BURNISHED STEEL   |     48 |           88
 Brand#24   | LARGE POLISHED TIN        |     46 |           88
 Brand#25   | LARGE BURNISHED BRASS     |     46 |           88
 Brand#25   | MEDIUM POLISHED NICKEL    |     48 |           88
 Brand#31   | SMALL BRUSHED TIN         |      8 |           88
 Brand#32   | MEDIUM BRUSHED BRASS      |     32 |           88
 Brand#33   | PROMO ANODIZED TIN        |      8 |           88
 Brand#33   | STANDARD ANODIZED BRASS   |     46 |           88
 Brand#34   | STANDARD PLATED COPPER    |     39 |           88
 Brand#41   | SMALL PLATED STEEL        |     27 |           88
 Brand#43   | MEDIUM BURNISHED COPPER   |     14 |           88
 Brand#44   | LARGE BURNISHED STEEL     |     32 |           88
 Brand#53   | ECONOMY BRUSHED NICKEL    |     32 |           88
 Brand#11   | ECONOMY ANODIZED COPPER   |     27 |           84
 Brand#11   | MEDIUM POLISHED NICKEL    |     32 |           84
 Brand#11   | PROMO ANODIZED TIN        |     14 |           84
 Brand#11   | SMALL PLATED BRASS        |     46 |           84
 Brand#12   | ECONOMY BRUSHED BRASS     |     14 |           84
 Brand#12   | STANDARD ANODIZED STEEL   |     14 |           84
 Brand#13   | SMALL POLISHED NICKEL     |      9 |           84
 Brand#14   | LARGE BRUSHED NICKEL      |     27 |           84
 Brand#14   | PROMO BURNISHED BRASS     |     14 |           84
 Brand#14   | PROMO PLATED COPPER       |     14 |           84
 Brand#14   | SMALL BRUSHED NICKEL      |     27 |           84
 Brand#15   | PROMO BURNISHED STEEL     |     32 |           84
 Brand#22   | MEDIUM BRUSHED STEEL      |      9 |           84
 Brand#22   | STANDARD BRUSHED TIN      |     46 |           84
 Brand#23   | MEDIUM BURNISHED STEEL    |     14 |           84
 Brand#23   | PROMO BRUSHED NICKEL      |     48 |           84
 Brand#24   | STANDARD ANODIZED TIN     |     48 |           84
 Brand#25   | SMALL BURNISHED NICKEL    |     48 |           84
 Brand#31   | LARGE POLISHED COPPER     |     32 |           84
 Brand#31   | PROMO ANODIZED NICKEL     |     14 |           84
 Brand#31   | PROMO POLISHED NICKEL     |      9 |           84
 Brand#31   | PROMO POLISHED NICKEL     |     32 |           84
 Brand#32   | ECONOMY BRUSHED STEEL     |     39 |           84
 Brand#32   | ECONOMY POLISHED BRASS    |     32 |           84
 Brand#32   | MEDIUM PLATED BRASS       |     48 |           84
 Brand#32   | PROMO POLISHED BRASS      |      8 |           84
 Brand#32   | STANDARD PLATED STEEL     |     27 |           84
 Brand#33   | LARGE PLATED STEEL        |     14 |           84
 Brand#33   | SMALL ANODIZED BRASS      |     48 |           84
 Brand#33   | STANDARD BRUSHED NICKEL   |     14 |           84
 Brand#33   | STANDARD BURNISHED COPPER |     48 |           84
 Brand#34   | ECONOMY ANODIZED NICKEL   |      9 |           84
 Brand#41   | MEDIUM BURNISHED NICKEL   |     48 |           84
 Brand#41   | PROMO BURNISHED TIN       |     14 |           84
 Brand#43   | LARGE BURNISHED BRASS     |     14 |           84
 Brand#43   | PROMO BRUSHED STEEL       |     39 |           84
 Brand#43   | STANDARD PLATED COPPER    |     27 |           84
 Brand#44   | ECONOMY POLISHED BRASS    |     48 |           84
 Brand#45   | MEDIUM BURNISHED TIN      |      8 |           84
 Brand#45   | SMALL ANODIZED COPPER     |     32 |           84
 Brand#51   | ECONOMY BURNISHED TIN     |     46 |           84
 Brand#51   | LARGE PLATED COPPER       |      9 |           84
 Brand#53   | LARGE PLATED NICKEL       |     27 |           84
 Brand#53   | MEDIUM BRUSHED BRASS      |     46 |           84
 Brand#53   | SMALL POLISHED BRASS      |      8 |           84
 Brand#54   | PROMO POLISHED STEEL      |     32 |           84
 Brand#11   | PROMO POLISHED BRASS      |     48 |           83
 Brand#22   | ECONOMY BURNISHED BRASS   |     39 |           83
 Brand#23   | MEDIUM BRUSHED NICKEL     |     48 |           83
 Brand#24   | ECONOMY PLATED STEEL      |     48 |           83
 Brand#11   | LARGE ANODIZED BRASS      |      8 |           80
 Brand#11   | LARGE BURNISHED STEEL     |     32 |           80
 Brand#11   | MEDIUM BURNISHED STEEL    |      8 |           80
 Brand#12   | PROMO ANODIZED TIN        |     27 |           80
 Brand#13   | LARGE BRUSHED BRASS       |     48 |           80
 Brand#13   | LARGE BRUSHED STEEL       |     32 |           80
 Brand#13   | SMALL BRUSHED BRASS       |     48 |           80
 Brand#14   | ECONOMY POLISHED NICKEL   |      8 |           80
 Brand#14   | LARGE PLATED STEEL        |      9 |           80
 Brand#14   | PROMO BURNISHED COPPER    |     39 |           80
 Brand#15   | LARGE ANODIZED TIN        |     32 |           80
 Brand#15   | MEDIUM PLATED BRASS       |     32 |           80
 Brand#15   | SMALL PLATED NICKEL       |     32 |           80
 Brand#15   | SMALL POLISHED COPPER     |     27 |           80
 Brand#21   | ECONOMY BRUSHED STEEL     |      8 |           80
 Brand#21   | LARGE PLATED STEEL        |     48 |           80
 Brand#21   | PROMO BURNISHED NICKEL    |     39 |           80
 Brand#21   | PROMO POLISHED STEEL      |      9 |           80
 Brand#21   | STANDARD PLATED BRASS     |      9 |           80
 Brand#22   | ECONOMY BRUSHED NICKEL    |     48 |           80
 Brand#22   | ECONOMY BURNISHED TIN     |     39 |           80
 Brand#22   | PROMO PLATED COPPER       |     39 |           80
 Brand#22   | SMALL ANODIZED TIN        |     48 |           80
 Brand#23   | ECONOMY ANODIZED TIN      |     14 |           80
 Brand#23   | LARGE PLATED BRASS        |      8 |           80
 Brand#23   | MEDIUM BRUSHED NICKEL     |     46 |           80
 Brand#23   | STANDARD ANODIZED TIN     |     39 |           80
 Brand#23   | STANDARD POLISHED TIN     |     39 |           80
 Brand#24   | LARGE ANODIZED COPPER     |     14 |           80
 Brand#24   | LARGE BURNISHED BRASS     |     27 |           80
 Brand#24   | MEDIUM BRUSHED COPPER     |     46 |           80
 Brand#24   | MEDIUM PLATED STEEL       |     14 |           80
 Brand#24   | MEDIUM POLISHED COPPER    |     48 |           80
 Brand#24   | PROMO BURNISHED BRASS     |     32 |           80
 Brand#24   | STANDARD ANODIZED TIN     |      8 |           80
 Brand#24   | STANDARD BRUSHED STEEL    |     46 |           80
 Brand#24   | STANDARD PLATED NICKEL    |     46 |           80
 Brand#25   | LARGE ANODIZED BRASS      |     14 |           80
 Brand#25   | STANDARD ANODIZED BRASS   |     27 |           80
 Brand#31   | ECONOMY ANODIZED TIN      |     46 |           80
 Brand#31   | PROMO PLATED TIN          |     32 |           80
 Brand#31   | SMALL BURNISHED TIN       |     48 |           80
 Brand#32   | ECONOMY PLATED BRASS      |      9 |           80
 Brand#32   | PROMO POLISHED BRASS      |      9 |           80
 Brand#32   | PROMO POLISHED STEEL      |      9 |           80
 Brand#32   | SMALL BRUSHED BRASS       |      9 |           80
 Brand#32   | STANDARD ANODIZED TIN     |      9 |           80
 Brand#33   | ECONOMY ANODIZED COPPER   |     32 |           80
 Brand#33   | LARGE BURNISHED TIN       |     46 |           80
 Brand#33   | STANDARD BURNISHED BRASS  |      9 |           80
 Brand#33   | STANDARD PLATED BRASS     |     32 |           80
 Brand#33   | STANDARD PLATED NICKEL    |      9 |           80
 Brand#33   | STANDARD PLATED STEEL     |     27 |           80
 Brand#35   | ECONOMY PLATED STEEL      |      9 |           80
 Brand#35   | LARGE ANODIZED COPPER     |     48 |           80
 Brand#35   | MEDIUM POLISHED BRASS     |     39 |           80
 Brand#35   | PROMO BURNISHED NICKEL    |      9 |           80
 Brand#35   | SMALL PLATED TIN          |     48 |           80
 Brand#35   | STANDARD POLISHED NICKEL  |     46 |           80
 Brand#42   | ECONOMY BURNISHED BRASS   |     46 |           80
 Brand#42   | MEDIUM PLATED TIN         |     46 |           80
 Brand#42   | MEDIUM POLISHED COPPER    |     14 |           80
 Brand#42   | MEDIUM POLISHED STEEL     |     48 |           80
 Brand#42   | STANDARD BURNISHED TIN    |      9 |           80
 Brand#43   | LARGE BRUSHED COPPER      |     46 |           80
 Brand#43   | MEDIUM PLATED NICKEL      |     48 |           80
 Brand#44   | LARGE PLATED COPPER       |     39 |           80
 Brand#44   | LARGE PLATED COPPER       |     48 |           80
 Brand#45   | ECONOMY POLISHED STEEL    |      8 |           80
 Brand#45   | LARGE ANODIZED NICKEL     |      9 |           80
 Brand#45   | PROMO POLISHED COPPER     |     39 |           80
 Brand#45   | PROMO POLISHED TIN        |     14 |           80
 Brand#45   | SMALL PLATED BRASS        |     48 |           80
 Brand#45   | STANDARD BURNISHED BRASS  |     32 |           80
 Brand#51   | LARGE PLATED STEEL        |     46 |           80
 Brand#51   | LARGE POLISHED BRASS      |      8 |           80
 Brand#51   | PROMO BRUSHED STEEL       |     32 |           80
 Brand#53   | ECONOMY PLATED COPPER     |      9 |           80
 Brand#53   | ECONOMY PLATED STEEL      |     14 |           80
 Brand#53   | ECONOMY PLATED TIN        |     27 |           80
 Brand#53   | MEDIUM POLISHED BRASS     |      9 |           80
 Brand#54   | ECONOMY BRUSHED COPPER    |     14 |           80
 Brand#54   | PROMO ANODIZED BRASS      |     48 |           80
 Brand#54   | PROMO PLATED TIN          |     14 |           80
 Brand#54   | SMALL PLATED TIN          |     27 |           80
 Brand#54   | SMALL POLISHED NICKEL     |     27 |           80
 Brand#55   | ECONOMY ANODIZED NICKEL   |      8 |           80
 Brand#55   | LARGE ANODIZED COPPER     |     48 |           80
 Brand#55   | MEDIUM PLATED COPPER      |      9 |           80
 Brand#55   | MEDIUM PLATED NICKEL      |     14 |           80
 Brand#55   | MEDIUM PLATED TIN         |     14 |           80
 Brand#14   | STANDARD BRUSHED NICKEL   |     48 |           79
 Brand#15   | MEDIUM BRUSHED STEEL      |     27 |           79
 Brand#21   | SMALL PLATED TIN          |     39 |           79
 Brand#22   | SMALL POLISHED NICKEL     |     14 |           79
 Brand#41   | SMALL PLATED TIN          |     32 |           79
 Brand#51   | LARGE ANODIZED NICKEL     |     32 |           79
 Brand#51   | STANDARD POLISHED TIN     |     48 |           79
 Brand#53   | PROMO BURNISHED BRASS     |     27 |           79
 Brand#43   | ECONOMY BRUSHED NICKEL    |     46 |           78
 Brand#11   | ECONOMY ANODIZED TIN      |     46 |           76
 Brand#11   | LARGE BURNISHED TIN       |     48 |           76
 Brand#11   | MEDIUM BRUSHED STEEL      |     32 |           76
 Brand#12   | LARGE POLISHED STEEL      |     39 |           76
 Brand#12   | STANDARD BRUSHED STEEL    |      8 |           76
 Brand#12   | STANDARD POLISHED STEEL   |     14 |           76
 Brand#13   | PROMO POLISHED BRASS      |     39 |           76
 Brand#13   | SMALL BRUSHED COPPER      |      8 |           76
 Brand#13   | SMALL BURNISHED BRASS     |      9 |           76
 Brand#13   | STANDARD BURNISHED COPPER |     46 |           76
 Brand#13   | STANDARD PLATED BRASS     |     32 |           76
 Brand#13   | STANDARD PLATED NICKEL    |      8 |           76
 Brand#14   | ECONOMY PLATED BRASS      |     27 |           76
 Brand#14   | MEDIUM POLISHED NICKEL    |     39 |           76
 Brand#14   | PROMO BURNISHED BRASS     |      9 |           76
 Brand#14   | SMALL BRUSHED COPPER      |     46 |           76
 Brand#14   | SMALL POLISHED TIN        |      8 |           76
 Brand#14   | STANDARD ANODIZED STEEL   |     27 |           76
 Brand#15   | LARGE BRUSHED NICKEL      |     32 |           76
 Brand#15   | SMALL POLISHED TIN        |     46 |           76
 Brand#15   | STANDARD BRUSHED BRASS    |     14 |           76
 Brand#21   | ECONOMY BURNISHED TIN     |      8 |           76
 Brand#21   | ECONOMY POLISHED STEEL    |     27 |           76
 Brand#21   | LARGE ANODIZED STEEL      |     32 |           76
