BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'MOROCCO'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'MOROCCO'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
    1892298 | 28668824.5905151
     336142 | 22736807.5737305
    1737053 | 21929061.7055664
    1463587 | 21147387.6069641
    1552741 | 20480566.7796021
     436822 | 19288777.7314453
    1118396 | 18940124.2518311
     266665 | 18718784.3899536
     375942 | 18398392.0999146
     292102 | 18397623.6782837
     752900 | 18208936.8206177
     139559 | 18116413.9492188
    1232209 | 17362156.7325439
     313084 | 17343402.9707642
    1787834 |  17115393.757019
      70978 | 17107860.4345093
    1017542 | 17087635.6686401
      37096 | 17046839.0182495
     526796 | 17036806.4801025
     587906 | 17033134.8732605
     565846 | 17028198.5783691
     420308 | 16927393.1762085
    1507909 | 16904819.4192505
    1544340 | 16889624.3133545
     278900 | 16602049.3065186
    1354897 | 16572812.9298706
     289082 | 16537691.7238159
    1868994 |  16495196.046814
     207085 | 16409580.9726562
    1698189 | 16383120.9943848
     719995 | 16306170.5028076
    1656113 | 16280458.9091797
    1909881 | 16241325.0206299
    1126824 |  16226866.147583
    1984977 | 16218939.0945435
     956626 | 16169179.4760742
     982055 | 16167494.7122498
     750360 | 16166164.2907104
      28863 |  16165479.927002
     573885 | 16162845.4389038
     649648 | 16159250.3848877
    1954702 | 16068691.9577637
     396616 | 16065317.6359863
    1878382 |  16045534.293457
    1239376 | 16042824.7706909
    1232031 |  16039255.348877
    1419205 | 15948809.5349121
     377461 | 15944782.6218262
    1177425 | 15908307.8849487
    1373468 | 15906044.6170654
     470019 | 15884148.6351318
    1908658 | 15862390.6871338
     144813 | 15823946.6170654
     751775 | 15808062.7549896
     302464 | 15691772.3300781
    1643133 | 15677297.3446655
    1105223 | 15658562.4953003
    1541680 | 15625934.3265381
     505628 | 15570195.8269043
     231054 | 15543181.5348434
    1469277 | 15515772.8110352
    1892764 | 15506153.5348511
    1317812 | 15501075.3544922
    1018192 | 15426137.8135986
     471599 | 15417668.6896362
     401387 | 15362663.4509277
     844876 | 15361710.5423584
     759486 | 15329988.1787109
     600606 | 15318325.5598145
     214084 | 15285289.4956665
     734867 | 15272506.4754028
     239962 | 15246848.6334229
     112618 |  15241644.065918
    1342591 | 15238078.9262085
    1369914 | 15217052.6604614
     780617 | 15159108.1113892
    1691509 | 15132066.2661133
    1903006 | 15078680.2521973
    1880596 | 15067352.8966675
    1252808 | 15067252.6619263
    1563742 | 15067012.9650879
    1841540 | 15032562.8552246
    1931300 | 15010818.0490723
    1969080 | 14972249.1612549
     993702 | 14956930.1462402
     296177 | 14951974.7385864
    1015810 | 14936489.0968628
     732186 | 14934759.5369263
    1596365 | 14928912.5742798
     873557 | 14909230.2681885
    1011783 | 14893381.4733276
     352108 | 14888306.2529907
     149180 | 14887870.4256592
    1889843 | 14861080.8691406
    1418775 | 14832720.1052246
    1992672 | 14830654.4744263
    1480328 | 14794947.4825439
     650340 | 14785043.1366577
     988231 | 14688223.2307739
    1534880 | 14659213.4578247
     817913 | 14608634.9447632
    1437209 | 14596556.4805298
     608658 | 14588990.4473572
    1406242 | 14542738.8376465
    1503691 | 14537724.4760132
     945763 |  14536534.036499
    1236004 |  14534056.397644
    1989967 | 14507019.1287231
     411818 | 14490401.2892456
     814403 | 14470735.2363281
     634323 | 14451135.2633667
     721679 | 14444611.3438721
     581046 | 14428335.5368042
     915924 |   14412991.78125
     732741 | 14410480.9506836
    1136522 | 14405575.8277588
    1056439 | 14357352.3641357
    1989470 | 14354780.3913574
    1313965 | 14321854.4006348
     519615 | 14318439.3978882
      49588 | 14316307.6603394
    1688070 | 14301516.1315308
     699283 | 14300142.4665527
     376635 | 14297680.2080078
    1013126 | 14258679.9465332
    1639581 | 14249349.6357422
     155841 | 14239766.8083496
    1141758 | 14219771.6687012
    1578483 | 14217666.6610107
    1417625 | 14205575.6496582
     680160 | 14180485.5505981
     464137 | 14178410.5516834
     804931 |  14174420.770874
    1343288 | 14172550.6708374
     748551 | 14165023.3262939
    1434420 | 14157424.6737671
     346591 | 14157357.0064087
     353037 | 14128863.8894043
    1135722 | 14125245.2913208
     139921 | 14114690.8911743
    1333629 | 14097553.0404663
    1884963 | 14089555.7963257
     542978 | 14088363.2661133
    1111123 | 14085495.5097656
     491108 | 14083702.3511353
     697255 | 14080358.3203735
    1226494 |  14072965.187439
      54652 | 14061238.1741943
    1782933 | 14041848.3469849
     644524 | 14038112.3920593
     696123 | 14023662.4165039
    1748387 | 13976307.5008545
    1645388 | 13937255.0592651
     397038 | 13933289.7281494
    1089704 | 13920498.2293701
    1849971 | 13919545.3322754
    1134211 | 13913637.3560791
    1599184 | 13906606.7623901
    1878634 | 13905099.7815552
    1217580 | 13898613.4451294
     106037 | 13891266.0089111
     456694 | 13886549.8986816
     392838 | 13877502.1014404
    1269274 | 13869362.6735229
     942395 | 13851648.0532227
     173504 | 13844398.6027832
     197498 | 13839173.9038086
    1590972 | 13823907.0510864
    1227735 | 13821310.7589111
     363368 | 13819552.4329834
     336545 | 13811810.5617676
     841761 | 13802612.9771118
     725360 | 13798373.9968872
     308959 | 13796359.0540771
    1429225 | 13773147.1564941
     553354 | 13770664.1086426
     223593 | 13747481.5046082
      49801 | 13735307.6616821
     709893 | 13729642.9095001
     740881 | 13726876.1755981
    1491364 | 13701896.1315308
    1553661 | 13700357.1209717
    1577874 |  13694548.012207
     602251 | 13683941.9204102
    1714930 | 13656770.1085205
    1860116 | 13653233.5639038
    1268922 | 13647175.3878784
     602722 | 13627545.7435913
     628992 |  13619941.999939
     734245 | 13609010.7138062
    1949324 | 13591011.7670898
     699288 | 13579959.3719482
      60725 | 13556335.9365845
     521823 | 13556193.1983643
    1119481 |  13547657.668457
     929533 | 13542265.3422852
    1778513 | 13526356.8933105
     195834 | 13517962.1934204
    1351086 | 13498106.7611084
     344693 | 13497390.9725952
     636801 | 13496496.7416382
    1596121 | 13492690.4598999
    1545399 | 13491056.2559814
       4489 | 13484588.0007935
      79652 | 13484205.6869507
    1953362 | 13478786.7810059
     833640 | 13466811.3530273
     911935 | 13466045.1903076
    1215746 | 13457013.6669922
     507211 | 13455896.1766357
    1087554 | 13436903.5023804
    1758908 | 13429620.2744751
     654133 | 13406399.1791992
      74689 | 13406096.3618774
     981840 | 13385625.2012329
     995429 |   13370957.59552
     310211 | 13369782.0932007
    1180844 | 13369286.1896973
     958793 | 13365896.6943359
    1310090 | 13364205.3443604
     595213 | 13361255.1917114
      24413 | 13360330.4945068
     524689 | 13352535.0351562
    1306563 | 13350476.8366089
     668924 | 13350233.4855347
    1066978 | 13349686.2004395
    1660025 | 13349414.2843018
     402879 | 13335611.1158447
    1550224 | 13328834.3166504
     798481 | 13315318.7253418
     652125 | 13314713.0685425
    1136198 | 13312121.6586914
     946948 | 13298290.1819458
    1888880 | 13271588.1474609
     703582 | 13269325.2561035
     618289 |  13267110.140686
    1734507 | 13253872.6817322
     648507 | 13242262.1315918
    1744372 | 13236283.5380859
    1139326 | 13222829.6126709
     391974 | 13220822.1781006
    1458797 | 13219854.3748779
    1409734 | 13203849.9525146
    1247373 | 13203726.1912842
    1540751 | 13201953.7680664
     200077 | 13201936.4284058
     601399 | 13198967.3251953
    1559504 | 13192357.0385742
    1508444 | 13191477.3691406
    1243612 | 13164699.1932983
    1634540 | 13162626.3292236
     226236 | 13141054.5257568
    1286771 | 13131898.0730591
     698931 | 13113973.5854492
    1432453 |  13105311.762085
     144235 | 13103650.1499634
    1807003 | 13103293.8310547
    1856080 |  13102015.772644
    1524633 | 13097560.3510132
     839956 | 13094839.9246826
     511192 | 13093028.7967529
    1731798 | 13091198.1090698
     264329 | 13085119.6818237
     298902 | 13084742.5636597
     853395 | 13048574.5418701
     207064 | 13039541.0728149
    1379910 | 13039256.8042603
    1539334 | 13035659.7341309
    1815670 |  13032889.869873
    1177688 | 13029867.1995239
     494685 |  13026602.296875
    1867818 |  13023149.112793
    1511356 | 13018209.5299072
     825248 | 13015962.8044434
     338825 | 13013452.0973511
    1299322 | 13005600.7741699
     117044 | 12991785.0162659
    1456812 | 12983379.1983643
     495380 | 12981654.2888184
    1825777 | 12980831.3809204
    1205508 | 12976489.8513794
     945411 | 12971471.7173462
     547733 | 12961620.4616699
     608752 | 12957136.2702026
    1147002 | 12956687.2380371
    1394386 | 12953693.5296631
    1479197 |  12952022.692749
    1015924 | 12948703.8087158
     315624 | 12942218.1512451
     115178 | 12920005.1359863
    1684336 | 12919649.7800293
    1813627 | 12919308.2080688
     428214 | 12909006.1567993
    1829919 | 12897572.9450684
     835490 |  12894505.585144
    1819319 | 12876611.2860107
    1475568 | 12867176.5609741
     707207 | 12861522.5776367
    1833085 | 12847443.4945679
    1972406 | 12844620.5692139
    1398581 | 12840291.3068237
     790847 | 12839287.2103271
     660209 | 12837422.5737915
     738587 | 12830622.0860596
     663371 | 12830321.3503418
    1240408 |   12827951.59729
     107671 | 12827006.5939941
    1612496 | 12825348.2598267
     441351 | 12825063.7036133
    1722849 | 12824371.0755615
    1468940 | 12815124.5969238
     688100 | 12812837.5918579
     560941 | 12810734.4580078
    1970437 | 12809670.6911011
    1699119 | 12808950.8848267
    1747341 | 12799786.3897705
     503799 | 12798045.0968628
    1420209 | 12788908.7734375
     504931 | 12781864.8934937
     664204 | 12778872.6417847
    1493378 | 12751964.7947388
     234959 | 12751859.3887329
    1704618 | 12743711.3479004
     450980 | 12737400.8609619
     578030 | 12734250.2514038
    1805613 | 12731032.8361816
     683042 | 12711123.4599609
    1239833 | 12705505.6210938
    1685507 | 12705455.3549194
     649117 | 12702108.9187012
    1846936 | 12698047.5428467
    1614105 | 12695994.6791992
    1646342 | 12695527.0158081
    1353474 | 12690162.6328735
     526662 | 12687989.2496338
     851355 | 12687270.2324829
    1149156 | 12678660.3886719
    1663408 |  12677582.871582
    1360034 | 12676946.0101929
     146176 | 12673210.0742188
    1917244 | 12666931.2911377
    1059544 | 12663823.0554199
     315482 |  12663667.387146
    1474234 | 12656277.2390747
    1228341 | 12654589.7252197
     590847 | 12653917.4918213
    1068758 | 12650815.9226074
     767677 | 12643780.1573792
    1068212 |  12642712.447998
     595422 | 12636827.0147095
    1991108 | 12627906.9178467
    1225536 | 12624951.2040405
    1034922 | 12621392.3657227
    1623528 | 12616289.4025879
    1018413 |   12614687.21875
    1453874 | 12613474.5521851
     991128 | 12611502.5909424
     340166 | 12607831.4892578
     547468 |  12607609.848999
    1628482 | 12605061.5732422
     825783 | 12593144.7982788
    1938183 | 12591327.1523438
    1168374 | 12584167.6954956
    1679029 | 12576507.7670898
     488575 | 12574890.0326538
     557072 | 12571294.4719238
    1109471 | 12571045.5105591
     297032 | 12568327.7904053
     531565 | 12564903.7647095
    1897743 | 12556353.0421143
    1531785 | 12550751.3158569
     171391 | 12549762.3700562
    1820818 | 12547226.6097412
    1965706 | 12542168.9701538
    1450547 | 12536090.7434692
    1881002 | 12531641.6112061
     645489 | 12530058.2661133
    1644894 | 12525618.9920654
     449995 | 12521083.3765564
     428944 |  12520209.348999
    1359053 | 12517687.9351196
     540027 | 12515798.7826538
     692602 | 12513736.5968628
     923577 | 12513286.2831421
     739708 |  12512901.565918
    1184139 | 12512414.2189941
     694669 | 12507926.9032593
     121139 | 12503654.6125488
     190224 | 12488728.5220337
     186505 | 12487956.4085693
     716929 | 12485516.3512573
     838205 | 12483968.1906128
     594113 | 12476967.6680298
    1841098 | 12473056.5087891
     758404 | 12471913.5800781
    1227883 | 12468898.7323608
     379747 | 12461097.4695435
    1510807 | 12461052.2243958
     571813 | 12457104.8135376
     856594 |  12447793.269165
    1459078 | 12440072.8737793
    1778388 | 12435568.6818848
    1532200 | 12432444.2456665
     683484 | 12432124.8857422
     670854 | 12431698.8278809
     704868 | 12429078.0540161
