BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#32'
	and p_type not like 'SMALL POLISHED%'
	and p_size in (32, 15, 2, 22, 6, 11, 49, 16)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#24   | SMALL BURNISHED NICKEL    |     11 |          104
 Brand#41   | ECONOMY POLISHED BRASS    |     16 |          104
 Brand#13   | LARGE POLISHED STEEL      |     11 |          100
 Brand#15   | LARGE BURNISHED STEEL     |      6 |          100
 Brand#52   | MEDIUM ANODIZED TIN       |      6 |          100
 Brand#12   | ECONOMY BURNISHED COPPER  |     16 |           99
 Brand#55   | PROMO BURNISHED STEEL     |     22 |           99
 Brand#21   | MEDIUM PLATED BRASS       |     16 |           96
 Brand#23   | STANDARD ANODIZED TIN     |      6 |           96
 Brand#53   | ECONOMY POLISHED NICKEL   |      2 |           96
 Brand#15   | MEDIUM BRUSHED COPPER     |     16 |           92
 Brand#15   | PROMO ANODIZED BRASS      |     22 |           92
 Brand#21   | MEDIUM PLATED COPPER      |     22 |           92
 Brand#25   | MEDIUM ANODIZED STEEL     |      6 |           92
 Brand#35   | LARGE ANODIZED COPPER     |     32 |           92
 Brand#41   | PROMO PLATED TIN          |     32 |           92
 Brand#52   | STANDARD POLISHED COPPER  |     32 |           92
 Brand#53   | ECONOMY BRUSHED NICKEL    |     11 |           92
 Brand#31   | MEDIUM ANODIZED TIN       |     15 |           91
 Brand#11   | PROMO POLISHED BRASS      |     16 |           88
 Brand#14   | MEDIUM POLISHED NICKEL    |      2 |           88
 Brand#14   | PROMO PLATED BRASS        |     32 |           88
 Brand#15   | MEDIUM ANODIZED COPPER    |     22 |           88
 Brand#15   | MEDIUM BURNISHED TIN      |      6 |           88
 Brand#21   | MEDIUM BURNISHED TIN      |     22 |           88
 Brand#21   | PROMO POLISHED COPPER     |     15 |           88
