BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'EGYPT'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'EGYPT'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
     465863 | 19882392.6294556
    1319068 | 19234404.9511108
    1001261 | 18184602.4085083
     441166 | 18072202.0563354
    1609960 | 18035338.4320068
    1082959 | 17756303.4368896
     140601 | 17537986.9519043
     316323 | 17521597.0493164
     971926 | 17462615.5783691
    1472570 | 17397733.7202148
     987594 | 17163087.9525757
    1313034 | 17137895.8617554
    1670662 |  17104976.605957
    1402883 | 17050228.6156006
     780478 | 17048656.5762939
     710610 | 17026279.9077148
    1070391 | 16975357.0596924
    1311916 | 16957851.1403809
     221883 | 16794730.3070068
    1230442 | 16774789.0634766
     751402 | 16681937.7827759
     705417 | 16664412.8531494
    1405165 | 16558058.2062988
     435545 | 16534972.9196777
    1628711 | 16430266.1711426
    1032760 | 16334590.1912231
     237968 | 16322173.8538818
    1928276 |  16261885.258667
     655989 | 16232425.9554443
    1924343 | 16183596.9588623
     546292 | 16172659.5402832
    1252011 |  16143893.026001
    1555455 | 16140004.1144638
     248175 |  16056073.699646
     735706 | 16001125.1671143
    1549794 | 15956666.4122162
     746418 |  15921770.159729
    1107237 | 15868778.1937256
     187760 | 15842411.6160278
     349145 | 15816756.1798096
       1221 | 15719683.3144531
     690430 | 15716609.9858398
    1674795 | 15697012.5999756
    1875387 | 15659021.2276611
    1304064 | 15645171.5809937
     865636 | 15624963.6271362
     712186 | 15599137.8077393
    1118115 | 15547727.7149048
      46778 | 15541688.4370117
    1626350 | 15490330.3920898
     631258 | 15485778.6295166
      36489 | 15467430.3092651
     936044 | 15466060.7391357
     387926 | 15419432.3659058
    1599802 | 15418144.6226807
     720688 | 15379651.7976685
    1875883 |  15374054.921814
     786698 | 15350436.0183105
     540691 | 15337425.2901611
    1559163 | 15335567.2486572
      65324 | 15329800.0874023
    1493809 | 15325525.3544617
     246953 | 15308943.5137329
    1530535 | 15277126.3141479
     198661 | 15245570.5748291
    1522109 | 15223981.4163208
     820272 | 15200778.5975952
    1370227 | 15192066.0159912
     397312 | 15151602.2634277
    1520775 | 15151176.8092041
     566692 |  15149738.571106
    1006385 | 15131096.1933289
    1937026 | 15127066.0206299
    1237580 | 15117179.2473145
     550956 | 15113371.1054077
     399765 | 15021972.8635254
    1156199 | 15015738.6551514
    1988813 | 14992555.9331665
    1062146 | 14929565.4821777
      29068 |  14922490.588501
    1632277 | 14902295.8776855
     787179 | 14887851.8503418
    1195255 | 14883863.8937988
    1517377 | 14839324.7438965
    1665098 |   14834537.18573
     605494 | 14830863.1008301
     649119 |  14805431.602417
    1238003 | 14793144.9018555
     763608 | 14783409.9182739
    1365854 | 14758994.9157715
     974006 | 14750594.4172363
    1741716 | 14742094.7788086
       1472 | 14733648.7575684
     533834 | 14728322.6393433
    1826337 | 14715327.1490479
    1435680 | 14693120.8519287
      13060 |  14654826.387085
     600512 | 14635635.5107422
      71432 | 14630784.4022827
     932153 | 14616195.3504639
    1238096 | 14601093.2602539
     904438 | 14597023.2771606
     785821 | 14596661.2774658
    1043505 | 14596490.7365723
     116147 | 14593382.2297363
    1515847 | 14593341.3498535
     555477 | 14568238.9863892
     815573 | 14552822.4026489
     507332 | 14548760.1464844
    1915573 | 14536064.1922607
    1951280 |  14530235.605896
    1625111 | 14486571.4133301
      12537 | 14484458.6118164
     606024 | 14459764.9680176
    1172632 | 14453528.4908447
    1250747 | 14446928.8233643
    1296218 | 14436931.7625732
      76748 | 14419903.9967041
    1191280 | 14399816.6800537
     611918 | 14393155.2485352
     658559 | 14384798.4038696
     928306 |  14360415.510498
     575903 | 14353703.5830688
     431264 | 14334943.2133789
     796008 |  14328434.762146
    1908269 | 14317233.0849609
     940687 | 14296628.2507935
    1998172 |  14280287.453064
    1016798 | 14253971.1032715
     900683 |  14237187.085144
     682478 | 14228779.7512207
     389386 | 14226267.6351929
    1051241 | 14220812.4210205
    1557951 | 14212894.1795654
    1320419 | 14207810.8605957
     208457 | 14177617.1511841
    1166499 | 14177459.7355347
    1671829 | 14175343.8847656
    1711810 | 14160048.4389954
    1931395 | 14152132.8372803
    1991710 | 14142386.9467163
    1870540 | 14136436.3342285
    1441297 |  14107896.624939
     300151 | 14089292.7805176
     542761 | 14088193.8654175
     710937 |  14082765.522522
    1452435 | 14064745.7462158
      59268 | 14062437.3430176
    1358086 | 14052587.3632812
     572804 | 14037006.7198486
     711950 | 14029582.0876465
      32627 | 14023568.0804443
    1885967 | 14020254.6728516
    1615698 | 14018644.3883057
     785603 | 14004746.8670654
     688717 |  13999815.987793
     616652 | 13999049.6170044
     137758 | 13983538.7183838
     317862 | 13976332.3930664
    1017009 | 13970855.3170776
     334777 | 13963338.7344971
     385226 | 13957298.3258057
    1050096 |  13946188.090271
      34461 | 13943656.7567139
    1350175 | 13942507.3248291
    1492948 | 13911488.2198486
     283490 | 13902170.9729004
     616386 |  13888902.548584
    1407366 | 13884818.8829346
    1147547 | 13883297.7091675
     828692 |  13873479.149353
     223708 | 13873283.0241699
    1991128 | 13872234.8310547
     123343 | 13870068.9472656
    1406191 | 13865448.4185791
     576479 |  13862901.223999
     768802 | 13850282.6130981
     228240 | 13848697.3712158
    1732620 | 13845554.7080078
     326840 | 13832146.1373291
     932509 | 13817996.0128784
    1870173 | 13817773.3782349
     792780 | 13782646.3181763
     198339 | 13778621.5877686
      69037 | 13777133.7807617
    1068251 | 13769312.3555908
    1208262 |  13767637.534729
    1846394 | 13764480.2327271
    1734494 | 13758603.1985474
    1803943 | 13747119.5657349
    1996552 | 13740918.6970825
    1074207 |  13700697.088501
