ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416384422.58474,template1,0,0,0,0,0,0,0,0,0,0
1416384422.58474,template0,0,0,0,0,0,0,0,0,0,0
1416384422.58474,postgres,0,1017,10,6416,55963,469793,23023,0,0,0
1416384422.58474,dbt3,12,38468,0,1651606194,12213977056,93112466252,18164746878,793602295,6784,11938294
1416384482.58546,template1,0,0,0,0,0,0,0,0,0,0
1416384482.58546,template0,0,0,0,0,0,0,0,0,0,0
1416384482.58546,postgres,0,1019,10,6416,56021,470719,23034,0,0,0
1416384482.58546,dbt3,7,38543,0,1652096819,12215584801,93157878626,18164754986,805202597,6831,11938298
1416384542.58712,template1,0,0,0,0,0,0,0,0,0,0
1416384542.58712,template0,0,0,0,0,0,0,0,0,0,0
1416384542.58712,postgres,0,1021,10,6416,56079,471645,23045,0,0,0
1416384542.58712,dbt3,6,38564,0,1652601373,12217147792,93217884121,18164756977,820202661,6832,11938298
1416384602.59222,template1,0,0,0,0,0,0,0,0,0,0
1416384602.59222,template0,0,0,0,0,0,0,0,0,0,0
1416384602.59222,postgres,0,1023,10,6416,56137,472571,23056,0,0,0
1416384602.59222,dbt3,5,38578,0,1652601373,12217151669,93217890011,18164758701,820202661,6832,11938298
1416384662.59505,template1,0,0,0,0,0,0,0,0,0,0
1416384662.59505,template0,0,0,0,0,0,0,0,0,0,0
1416384662.59505,postgres,0,1025,10,6416,56195,473497,23067,0,0,0
1416384662.59505,dbt3,5,38589,0,1652601373,12217154665,93217894742,18164759924,820202661,6832,11938298
1416384722.59401,template1,0,0,0,0,0,0,0,0,0,0
1416384722.59401,template0,0,0,0,0,0,0,0,0,0,0
1416384722.59401,postgres,0,1027,10,6416,56253,474423,23078,0,0,0
1416384722.59401,dbt3,3,38597,0,1652601373,12217157671,93217899856,18164761204,820202661,6832,11938298
1416384782.5966,template1,0,0,0,0,0,0,0,0,0,0
1416384782.5966,template0,0,0,0,0,0,0,0,0,0,0
1416384782.5966,postgres,0,1029,10,6416,56311,475349,23089,0,0,0
1416384782.5966,dbt3,13,38623,0,1653667053,12219469202,93217905272,18164762772,880188713,6832,11938298
1416384842.59855,template1,0,0,0,0,0,0,0,0,0,0
1416384842.59855,template0,0,0,0,0,0,0,0,0,0,0
1416384842.59855,postgres,0,1031,10,6416,56369,476275,23100,0,0,0
1416384842.59855,dbt3,12,38638,0,1653961025,12220244206,93277896731,18164764344,880188719,6832,11938298
1416384902.60359,template1,0,0,0,0,0,0,0,0,0,0
1416384902.60359,template0,0,0,0,0,0,0,0,0,0,0
1416384902.60359,postgres,0,1033,10,6416,56427,477201,23111,0,0,0
1416384902.60359,dbt3,10,38654,0,1654463292,12220811264,93337888797,18164766178,880188725,6832,11938298
1416384962.6027,template1,0,0,0,0,0,0,0,0,0,0
1416384962.6027,template0,0,0,0,0,0,0,0,0,0,0
1416384962.6027,postgres,0,1035,10,6416,56485,478127,23122,0,0,0
1416384962.6027,dbt3,9,38665,0,1654463292,12220814236,93337893538,18164767393,880188725,6832,11938298
1416385022.60563,template1,0,0,0,0,0,0,0,0,0,0
1416385022.60563,template0,0,0,0,0,0,0,0,0,0,0
1416385022.60563,postgres,0,1037,10,6416,56543,479053,23133,0,0,0
1416385022.60563,dbt3,7,38679,0,1654742005,12221604561,93397885147,18164769091,880188733,6832,11938298
1416385082.60701,template1,0,0,0,0,0,0,0,0,0,0
1416385082.60701,template0,0,0,0,0,0,0,0,0,0,0
1416385082.60701,postgres,0,1039,10,6416,56601,479979,23144,0,0,0
1416385082.60701,dbt3,9,38697,0,1656868009,12221613131,93517862842,18164770805,880188741,6834,11938298
1416385142.61055,template1,0,0,0,0,0,0,0,0,0,0
1416385142.61055,template0,0,0,0,0,0,0,0,0,0,0
1416385142.61055,postgres,0,1041,10,6416,56659,480905,23155,0,0,0
1416385142.61055,dbt3,5,38716,0,1659904237,12221777755,93697827459,18164773031,880188757,6834,11938298
