ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416385843.18807,dbt3,14308,10,mark,psql,,-1,2014-11-19 09:30:43.186484+01,2014-11-19 09:30:43.188046+01,2014-11-19 09:30:43.188046+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 09:30:43.188051+01
1416385843.18807,dbt3,14299,10,mark,psql,,-1,2014-11-19 09:30:43.185321+01,2014-11-19 09:30:43.186732+01,2014-11-19 09:30:43.186732+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 09:30:43.186735+01
1416385843.18807,dbt3,14306,10,mark,psql,,-1,2014-11-19 09:30:43.186392+01,2014-11-19 09:30:43.18807+01,2014-11-19 09:30:43.18807+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 09:30:43.188074+01
1416385843.18807,dbt3,14309,10,mark,psql,,-1,2014-11-19 09:30:43.186593+01,2014-11-19 09:30:43.188046+01,2014-11-19 09:30:43.188046+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 09:30:43.188051+01
1416385843.18807,dbt3,14324,10,mark,psql,,-1,2014-11-19 09:30:43.188319+01,2014-11-19 09:30:43.189734+01,2014-11-19 09:30:43.189734+01,f,"INSERT INTO time_statistics (task_name, s_time)
VALUES ('PERF.THRUPUT.RFST1.RF1', CURRENT_TIMESTAMP);",active,2014-11-19 09:30:43.189738+01
1416385903.18931,dbt3,15616,10,mark,psql,,-1,2014-11-19 09:31:29.924654+01,2014-11-19 09:31:29.926353+01,2014-11-19 09:31:29.931888+01,f,"select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue6
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue6
	)
order by
	s_suppkey;",active,2014-11-19 09:31:29.93189+01
1416385903.18931,dbt3,15728,10,mark,psql,,-1,2014-11-19 09:31:43.164835+01,2014-11-19 09:31:43.166552+01,2014-11-19 09:31:43.166687+01,f,"select
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice,
	sum(l_quantity)
from
	customer,
	orders,
	lineitem
where
	o_orderkey in (
		select
			l_orderkey
		from
			lineitem
		group by
			l_orderkey having
				sum(l_quantity) > 314
	)
	and c_custkey = o_custkey
	and o_orderkey = l_orderkey
group by
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice
order by
	o_totalprice desc,
	o_orderdate
LIMIT 100;",active,2014-11-19 09:31:43.166688+01
1416385903.18931,dbt3,15663,10,mark,psql,,-1,2014-11-19 09:31:33.123148+01,2014-11-19 09:31:33.124783+01,2014-11-19 09:31:33.124922+01,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%red%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-19 09:31:33.124923+01
1416385903.18931,dbt3,15653,10,mark,psql,,-1,2014-11-19 09:31:31.925666+01,2014-11-19 09:31:31.927301+01,2014-11-19 09:31:31.927502+01,f,"select
	supp_nation,
	cust_nation,
	l_year,
	sum(volume) as revenue
from
	(
		select
			n1.n_name as supp_nation,
			n2.n_name as cust_nation,
			extract(year from l_shipdate) as l_year,
			l_extendedprice * (1 - l_discount) as volume
		from
			supplier,
			lineitem,
			orders,
			customer,
			nation n1,
			nation n2
		where
			s_suppkey = l_suppkey
			and o_orderkey = l_orderkey
			and c_custkey = o_custkey
			and s_nationkey = n1.n_nationkey
			and c_nationkey = n2.n_nationkey
			and (
				(n1.n_name = 'IRAN' and n2.n_name = 'JAPAN')
				or (n1.n_name = 'JAPAN' and n2.n_name = 'IRAN')
			)
			and l_shipdate between date '1995-01-01' and date '1996-12-31'
	) as shipping
group by
	supp_nation,
	cust_nation,
	l_year
order by
	supp_nation,
	cust_nation,
	l_year;",active,2014-11-19 09:31:31.927504+01
1416385903.18931,dbt3,15707,10,mark,psql,,-1,2014-11-19 09:31:40.901776+01,2014-11-19 09:31:40.903637+01,2014-11-19 09:31:40.908242+01,f,"select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue4
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue4
	)
order by
	s_suppkey;",active,2014-11-19 09:31:40.908243+01
